t,r,y,u
144.80000000,48.79999924,48.87500000,7.79057121
145.60000000,48.59999847,48.62500000,8.53410530
146.40000000,48.40000153,48.43750000,8.24115467
147.20000000,48.20000076,48.31250000,6.75856590
148.00000000,48.00000000,48.12500000,6.25131893
148.80000000,47.79999924,47.87500000,6.87243748
149.60000000,47.59999847,47.68750000,6.45699978
150.40000000,47.40000153,47.43750000,7.16999865
151.20000000,47.20000076,47.25000000,6.84638071
152.00000000,47.00000000,47.06250000,6.49215603
152.80000000,46.79999924,46.87500000,6.10732555
153.60000000,46.59999847,46.68750000,5.69188833
154.40000000,46.40000153,46.50000000,5.24591589
155.20000000,46.20000076,46.31250000,4.76927567
156.00000000,46.00000000,46.06250000,5.42100000
156.80000000,45.79999924,45.81250000,6.19514084
157.60000000,45.59999847,45.62500000,5.93272591
158.40000000,45.40000153,45.43750000,5.63977575
159.20000000,45.20000076,45.25000000,5.31615782
160.00000000,45.00000000,45.12500000,3.80296206
160.80000000,45.50000000,44.93750000,16.24559975
161.60000000,46.00000000,44.75000000,30.37148476
162.40000000,46.50000000,44.93750000,39.22678757
163.20000000,47.00000000,45.56250000,40.73440552
164.00000000,47.50000000,46.50000000,36.14112091
164.80000000,48.00000000,47.50000000,29.31771088
165.60000000,48.50000000,48.25000000,25.90600586
166.40000000,49.00000000,48.75000000,26.51809502
167.20000000,49.50000000,49.06250000,30.60709763
168.00000000,50.00000000,49.43750000,33.99619675
168.80000000,50.50000000,49.87500000,36.53236771
169.60000000,51.00000000,50.43750000,36.90362167
170.40000000,51.50000000,51.00000000,37.12185287
171.20000000,52.00000000,51.68750000,34.86911774
172.00000000,52.50000000,52.25000000,34.47525787
172.80000000,53.00000000,52.75000000,35.08734512
173.60000000,53.50000000,53.18750000,36.85840607
174.40000000,54.00000000,53.68750000,37.62351990
175.20000000,54.50000000,54.18750000,38.38862991
176.00000000,55.00000000,54.68750000,39.15373993
176.80000000,55.50000000,55.18750000,39.91884995
177.60000000,56.00000000,55.75000000,39.52498627
178.40000000,56.50000000,56.25000000,40.13707733
179.20000000,57.00000000,56.75000000,40.74916840
180.00000000,57.50000000,57.25000000,41.36125946
180.80000000,58.00000000,57.75000000,41.97335052
181.60000000,58.50000000,58.31250000,41.42647171
182.40000000,59.00000000,58.81250000,41.88554001
183.20000000,59.50000000,59.25000000,43.50357819
184.00000000,60.00000000,59.75000000,44.11566925
184.80000000,60.50000000,60.31250000,43.56879044
185.60000000,61.00000000,60.81250000,44.02785873
186.40000000,61.50000000,61.31250000,44.48692703
187.20000000,62.00000000,61.81250000,44.94599533
188.00000000,62.50000000,62.25000000,46.56403351
188.80000000,63.00000000,62.75000000,47.17612457
189.60000000,63.50000000,63.25000000,47.78821564
190.40000000,64.00000000,63.75000000,48.40030670
191.20000000,64.50000000,64.31250000,47.85342789
192.00000000,65.00000000,64.81250000,48.31249619
192.80000000,65.50000000,65.31250000,48.77156448
193.60000000,66.00000000,65.81250000,49.23063278
194.40000000,66.50000000,66.31250000,49.68970108
195.20000000,67.00000000,66.81250000,50.14876938
196.00000000,67.50000000,67.25000000,51.76680756
196.80000000,68.00000000,67.75000000,52.37889862
197.60000000,68.50000000,68.25000000,52.99098969
198.40000000,69.00000000,68.81250000,52.44411087
199.20000000,69.50000000,69.31250000,52.90317917
200.00000000,70.00000000,69.81250000,53.36224747
